,Summoner ID
80,QV174j7COFn1gkV8YHT9G699pnx49CuK-Cb7hr32AiSGRcU
81,8MtIhJGExxFhCpVb5LDLpViEV3xZLM9XuzwqDtlTaGKT4zw
82,8HzEuCUdSvzZdswk6MjF0RMk8uYDbD4vV2EdlYm8tYhZqzQ
83,V1ZpOWnqamtvMPDUwi4RgiFJ5ablyETMENE4AU2XqU3G6k8
84,PN6ofMIdaQwDHdxkuIfvGaEF2smLoQfD0dzWecL35mw60wY
85,xcKfrSzfclkHLLrE13sLRieNIZqFRrXnlbkZ32HGAns3rcM
86,smwDCkp2se2_oOv_UqPM5fcqa72-MA4yXrCkFiyDU0xEVm4
87,DVHHvY4oNqsR2bqJcr7Jb9FhhhIxnZgA4_sfk1Zc1gNP8cQ
88,Gf62ifXToKxKIsoMBLYBRe_UM-lVPxW4o4tBSJrQNVF3dbA
89,JlNq61Tc2aPa5sovFLBGivEtpfY8KF6SsmXTMvj4HnM2XJM
90,ChT_0QtNAniUR5IXUaTz6atRj9qaauil241O56GOZ52RaQg
91,Njty2BKddc5dJdPNPoBppIMYnKq0YTcIDdQySZ07eruNFVQ
92,dXUQpDAEbWTkP0js5B0Ktt58EgsqEiWgYH8wQ4ubvIenXbo
93,3FOTQOJZRHVtEKU2JZpUgggzhviMxMXAjWVKBYOMAv4EkQ4
94,BauQk62qcqIrIOVg9SM65HtehIPvbtRgyUCPavegwqxhOuo
95,JH6E8Lg2sLlW51y0gXlpoEk4ZGFshSy_1MTHTBaDgvfGlzw
96,W0aWu1jTCh9b5ClyO8kM5dLMDKMEPh8l2941JORCAEqIvWM
97,kqOdjwVMkFiflaQ7LykAIyEwkPeAjabPkqlsAKlfbz0X1tc
98,WCFBnmVgtIlCLoyofAQTQLQRm3mdzOQF0Qda7z6Rqyqkj40
99,-Ehy5DiAfAZoxeeYssUzOTvat2Xe9SkQqzMu7ITpyeV3dHU
100,CefGNlU66CkGRrESfh7FIYrPHSXsvK38HYEGk0zfT_W0YjM
101,s6zJdSPxv2uHmEOju9Oj1T5kkDGEd0mfC7BXHeCp4teuCiU
102,OU6i4tReJpk1gPs8JWKbFvNNdgoO4bxdQVRfH5Nfj2B_ce0
103,AXNx_OHCNpCwJiB51XydKt7q09QCOprvg1INSGQdRorymjs
104,zOCrVgpi42qsPTmtPXvA6WLEcDg_Z4HwjKJcWokQu87QP34
105,x9ppxlwzRgaZMUoVfs9zKxsnI2KG1MX0Ah_8NTSLmumBlh4
106,cczhUwOPEG_hKGpmff1nCppjREDh-dmJnSTKZatVOXGkJEg
107,qpIdiQzPyCNg8oj6wR9hEcz5J_46tRyOyC3VLKEPS47vkO4
108,xhXEmEqAB9f8EaNGgR1u5kVuJB4Wv_918hp3ork9Fe-Sveo
109,e3H93ZiHABoqQut3cT8Ei1rIVL3bcfXNq2U4o0xc85-4uf0
110,5_IteJw9UHRH5BddpNZ7jRvX8JR5VQVecXbyM3F2UpzF8qU
111,vucQhERdS1bcoqlBkwiogyO4Mz6_COKAXBqtXyatTfVRRoI
112,VIwDD3FrsLeRGGLedFlrFWSHeHdl5hepyqMX1Fo1oBZ-_E4
113,CY7tFvVcNCVr66yHgm9yd4EpkV2XN4nia-uiYyWfApuD5cI
114,zRXtFC9Xar8FiFrTkRxz5rlu0i0qp04CoThl1VXqEp-X3d8
115,hnIP-3Sv3BepCWBgb9dQgYfSdvIE_aP9JNgSxU6VfciC-5c
116,RyCsAyKjxmPWcz6_ed8FPPzAYD8iq7L29DJPRilAssnJjT4
117,86JtfcMQmZt927PLKa394LTkA11GpZvZcIcxhQzRztJdZmk
118,YI-_1dz0zl9EJBTCLVAK5DbZK9XlwU0OFdCh8OohVBvD-lM
119,_Qf7zVjTxb5tCZpesWWIX4fGOLc4cuA2OQECG1Nv64czGPc
120,HzPfHRlKMhAWnPZDGRXIy5b4TfXOp781sS6WBAYu9L5ZP2k
121,hmv0NHRlR8PXr4uzZuga0O2Eu6Tf0jsOGy039jz2R0J6cZc
122,Q8rjohf5zgGvNyz53__IelaCLVhKi_72VZSYSFKNqMyH5Gs
123,ljUPlgud39EB9y6-1iXCSClVN2qbxDeh8h8Rex-RrwKAnQk
124,Mc83S4tl8eMD5ZpcqCSmGj2imYyyxoxjFOOTpE2bJyP8Lvw
125,Q92gfbAdnI8kuymy8Ph7YqHLz6EG03T3VitBMK4Czb5Y7fI
126,LsUvMESwYMHcGisUws8fyj377WzVjjILSLXHM5__22XaDGE
127,l4XFKhiS3jcXygyPPz8z6mfrk6dYFxELPW6WqRGFRVTyGKk
128,B1ZXyKXxkV0hjiER0nOaxHAhYgBuUR4Z-vLXcnlyzBPSIL4
129,vUKGY0eaQ0P-vxciTWys6CKPidZ9emP--kCXlDKCdffTLB4
130,MZN2npy1x-A-ntAkgfL7qDTHrzhdbIdkPmacH8S_uP595a0
131,We0KQrCRWRxZOiwIi7ttP19E8GMMzvD0KJhNjs3dVyTabKA
132,PfvE-bEBfkkcCHl8uyvJhn_Abi4G_JzSBYFQYtmSP1mPDG4
133,PDyBLQN2IZH-8g2QNZLSTp4esnFaLOcTzTi1pwVIVZDB4cs
134,IEEtQogDI15SOOCXXnPWdmreILMKLTYgwij50SZjZgppHQY
135,Sgi97A1EhkcKHIsQgacOd01LyTtIxrFiqdpr0wu8E-IJ2WA
136,USYd19P33T8WTmyUr46PlYW5Lt9spAlNchFJUvlrh4qYapY
137,VntVOQ_CgZ8_ZQk_Fmp_xLGm01GROXw4PqL1NTUvld2yrQI
138,ZZneR1agpEowZi2BTlKh1-cPRX_8YHb1X0xwmvDAMjehalc
139,f6AskB36t7SgBV0wt3UcpttO6Ho00ZshXk2Q2ARsedHFKgQ
140,7moI_-S50QaxBRfZ38z0lrmnq4nVHYDsbAqgiqel6e-m-Q0
141,C9rp9rra5fF4A6JL2jac79GYN4A2G1mepFA3eYyGVrsQA0A
142,7APOlIDy0nxG15RorURDXm6w90L5meagwjEA9C8LfQbU0FY
143,G6VWP-hUPl3JhkHmcpAgwARgPowDpnYUczj1LBcneMU9nBU
144,y5eli3CpHR9EZ4KSeD2nCTwg7pCbno2KI4C4iXaOz5Q9I6k
145,AjHAKDwb8W1s4Lzcyp1btVAa8ZICbIH814XxMqzhLNxcyyQ
146,dbWqqHUflPdfFZ7GJNwGZ3iD3iB3XK6NhJLtOapX0DWJ0hA
147,tiIvt1GgwtlOaEweoAQ22V7RSkVXTD8xrQMrVlxGXxE96TQ
148,qVRFCvlOVzdq4mU9fEG_WHUerFB_WO8-VWs5AabVBEb5ZnI
149,f-TfQNJ4j8d_BIXH2keV0fvc0D3OKrx_-5X172N8j9frLgc
150,pqcBbyM2qM4ISu6hv10lTgwgdUDwP_NgQTMRB6Hi3XnSvh0
151,c6IaFFhyhifgAEa6f0GThhkMOgQa1BpZ5r0J8I6_pyHq43Q
152,SSnUyG0zap7N4HdPiOry-LhixkX_j6QM6eFFiz8GKuMdgp8
153,UioPZbjIDm0JJXx1-UrfJHv-9uxblbCuLkht3bVo37SwdYg
154,_JD1mQ9i3jewKp47p_zEfscVfDUIVds535TQGFlaZZChLCk
155,05RTHpHkZUvH0UtBPjnFHeQqI_g-0B__mgHgpt2wN5txlPo
156,GEfGYG6r7KlixA_9TJlVj_bZlChlfY3tMQBOv6LruCdHPJ8
157,0XK_ZaXv7x9RXN20MTMugTX5p-zpIAhOgC8pgVwqoop68uY
158,sjiDurK9M7DycsZjrurs6ug44Eo8ai_ZpNXxURBLyZV1NHY
159,v-GLRZzV7Jc7ZwzqwwaW8qBW0pRAPtb9rLY84SBHeenHqDY
160,yiyB7Ijzaxv3OKXMtdsBvvIRptpfNUX6FSZ603T1wdO2zLo
161,qOody_uAdt5sAKqKePMtEe8nRLJGR4Ck301XHAjTBmMuU_c
162,4k9hw1LJhZ8SrrtxuuPatEkYbjY3fLpVbMPc_QHlg8lHo1w
163,fxBQal5voIm8U1tOnU66h94rOz4tgnTtRLlalKyDjCUlERw
164,ZVGGl4P9o6lLwdAr1fvTaFgjO610aStnJH_LR930VvLakEs
165,8zOzsYNSvgAtrfq_Svs91gYcNkMM2D5R3tKq1GsnALeyPIE
166,WckzjUl6rgjfc7IOLNsMW6P77Phf350AGIC575Zdpzd400U
167,bqfkHvww4aQ_HtrDLX4J2E7h2uUVy8qkq2AdAXWawvhs2c8
168,EEqiWTu-zzRS8LCyAnIfqbhi7SF7RY8tDgPozxytuQFfxeI
169,7mKmzq1jmh1Q3U3UC_XIssoqJUNK5vOgGSAvTVERR_3kZx4
170,NH0HULb7tzNyajMQpzpQ_s-0fswAUejuOKbQ_i2LO7s-pxo
171,XeXEioKLzoOBrg6gBW40OajUep3W0uXp5mWtXsB77jq-uD8
172,VxsBc6oSt0K-leYZkAdnNASA79OoJDTGlPkeKEi9zQ_n_rA
173,GwvYX8wHkMgFtFeB4evs5qYdxNRtJkBjbWcS1gqbY3QU2LA
174,K1rH0uA6xtj0yv9RtHZbb-nxeYyR35Zt1pwPicveVsCIyx0
175,YomRlJjezZf6jCVFV9yJ7qbXDrWgRYJy6ZYbqheoU5H1jEI
176,u2BZlo5xOJIHqERg4F0PmrYnOc4xSrDJxGveFJJ8-PAOTEo
177,0jxOjITQBYb9MGFkDOCATq3z-UhJh_rmZgDj9X_OWCOu8kk
178,oi58oac6E6mFEdoUjhtJvbGe9Zos4nfTp-RtMgMvbJvbvuU
179,eKfgb15M5_mu_6xtx1iBYlSF0jNvcFQ9_0ZUsM5a80Q0dkw
180,sReymZm9QKSltSqz5sxvAaYyHAAU48zUb3oqCktwkgksSaY
181,WK7hSb9Uhrv5UgPvfjI-Zl17jk2aYE5UUhO1LJ068ENYe2M
182,1i3W-jZ-aRHJbEO0JgAf5hW2fiEwEKNmvbcV7mU_NqC--o4
183,tn1XQFtSmWnu6PhMsyA19K3cP5HOQ1mN7pSiAsY_hvQOS6s
184,Dec8cF9TRODNXcZrXNTiil62vMsIGkysdtCQz7H3cw2z15E
185,A_h6GqUfWGf3eH9AROJ61D358TYxrcjPj4qqaRQ3OOLwNJ4
186,qFRQgRMcIa9FL4d1K6EXkFzvZ1Yaq0FgyW78a14xdUL4GH8
187,YmFwlqOsqLWeoDfODtRZdAnzMOD1jp4dRp9YCrftgdHpoYg
188,4zF6b_DbYzcSqG_F115SPeDQR-d5w0pjvt-mdp0I8ykxZNM
189,s327Frcm9bkYuKKgfpOv9eImrzaQjdkJA-5nvYYrONmNk80
190,Knpnm3HzDOx2DvfBCrT3bknj8K7EkQi71LYQg0Xgj3Kk2Cw
191,Rm14FN88XGBeB6B5mR3QfUYiakPkIoRLBShgOnFp4uk_Orw
192,zRWGlsJTptt6yjltcbrZXnPDFBWd4-LlZ8-TdroniouM1XI
193,ysk9jlKmXz6cZHJ8D7WG4ZbpQqM27K35afESemFofk0c3ak
194,C9Qw2BzV7jvrXbHJ3-F9UKznw1xTlZgeOnrQiClCZ2iZ3EU
195,gMq7MOoF5xfe9CPwTxdJ9Tyz_tUU0WO2j6A7srMgyj_a54w
196,evQYUdmff2tWdsCGY6jRRB_Mewldrf-mCQPpJOm3YvJ31u0
197,6RMZwNg2Ybow6fldixM5J7oLg_IknfjB_mEIQEtiUlzZwYA
198,gY46atXJWgxI2Sl07_3H9qww5eBQntL7lQBCSwSsF_sgKbE
199,7PaoBJk-8r0ppH56iX5Bpzt85AYnx4Szm6R0LoYf_s8z7dE
200,lh_moknQl-VI7xTsac-XcFeTOmQ0yK3bcQFMwwb9FOKc2Ek
201,qpoZa4FqVeV18Oil45IL4w3rBhotqBjcsY50e_Bn0F1qa7I
202,MIKDOKZu4ydp6OCZnxJ9SC7J_gCvND_eFSaUSuUsz41AAUs
203,5Yvkulga3O6xsVRp6KxDIsTMD3H7Q7aNZY4pt1eE5FajfpI
204,urDbC62ZMWNIo1ePlHmE2D4qXxZT2X1S0fqKyi0yYgRr0I0
,Summoner ID
0,aIRKQ8zw35jOcZdghG6JlW5YVM_m8PoRFjK772zSPpkFPFC-
1,lJI-L2GXncQP__w0d6FE4rXZJtS5Q_NqOECIS4hEo8QYyLm1
2,bmyjibeQbOVRNHSQtzpdeQSrddiSx780iMLHkILazPY5oryX
3,uA84ds0qKThqb38uFQZIXI1bI8b8cQRQOZaJcB3dRXWn0m10
4,rzXWqOUtFS28W-SUVPgUIMdhbzbMf-3ClcbZAGHwHGSFd4HH
5,T07FCNUZblP1loQrrytWOBdXAlT-pSPSYM8nQbPs1vK8fhlB
6,hd-g7FDX7lk6hkBJtwqtF4CiF4z0pQ_kTvD1uV8pJ-XXMlRz
7,tnJc3YwoC0QOsPyEUoP-Wa-ubAZDBTAG_wIX7S8BkqBhSPmF
8,W0UOhjaDqatVvEX_VfRyAMzXQ_fbKM6WmnvdjFWytrtDiYL3
9,VBDLf__6OcJsWKxzOPVSCvSaMuiMeDa7eeU6l_gAi-PZFUC8
10,_O8DOqIaUFLQCCACjZCACO2QaWjbPiXLITOzIAOjoRPFa2mf
11,XD4nKu7HLlUllruGUIAO8d0E3zg_F2acFeNxVRsvyhfUiTcH
12,hk8ScvvcfnPxO-BtZhbyBo5-8e10n1tdNu8ClmyAPnrdiNf2
13,HoVNf7Y9f-QpKVrFMpR7QNkYQPxoWIcO537NKyfpB-BSxFD9
14,R7EznlPiuyH2Kqd4OXGqto1JPUi5PKc7rKDpM__pgBXHYhWc
15,RyeTLRLsdT28Bl2ma3pwHBp8HzmfCcigahhg1xciW6f-IPdG
16,vhWdBGqZpisg9w8HWh-DGj-gSjaqcJQ12sD_qP3jQpHtmBxI
17,uGtTRsG0WIV8YtBl2RkiAocysGhooz00fhKV0Tbli2I9Bicl
18,9fRPMqOcaA-7IxIZuXUhgPF5ucVv70If9V0UvJvNN3mpzgCA
19,Xa-7h-rqS53b6L73dn25GsEKC5-MN5wk_9gLqP42HeEmNzJD
20,R3MDUmfQ4jPPngRZx95Mwfsl4s-3sOnwW7Pa1-GcAUQghaQ8
21,J8KH0GRowodnDtVJn8eILCK8KrFX82Cf6Aju6kFAd9TTpWA4
22,-cJZxmgOJjDt3pzxnCQvpa6vavhQzS0hw3XZSEAejwgNc_Yl
23,luvOYv98_ZPrBoNZHCr2tf-8zQYqHFjPlaoeykDNO8Q7SHtf
24,DnNYf9JwgoFsW0RVYGjCos2GDKMlFbq3IGMgRj4ekxvgj-11
25,cCJrELOk4vefi64h2hlXPGZ_ui7XoFpNrB4AD5-wLQWJnS9S
26,OrOmQMH__smikTNyOKqSd2q98SSqepS85IFl9z5jiwAQtBUy
27,0NvmkWy44jKqW6Fqm4M0ga8kmZNicGW4MjtOMNiCVkrGBHrn
28,qiNgbR1CfznBTMXbI26qzjEfcAf0z8ukJXoNappP9I1bij4g
29,UyAIXZSBT2rCGNxIrDjTHhFgrR4CD7eT6L3blVlAKj7QO6CW
30,pExo1AgmwZRQtZd8ss4NTr3eltXaC6bNspXqLmI-yT3wNU-X
31,luwnEZ2Z5YydK6cpWWkfkwYrxDiGp5qcDBPGkbPAVPgQziR_
32,6NFEsFgh8IIqILjQ2xQ3wmwEUw8LHJV1E6miczCI612lcppA
33,6KGpL5aLlarcs_co0bMkmxIJPgj8IY6QbBbAKt5vsGhvqlRI
34,rgYIWJ9dn9YNUP7kJ26OaiUncDIzjUhqbbjgC9KRWACPIylZ
35,CRNDSBM-kvPAqMB4IE1mKu_DI_GwPlC5nTt5yUx37btk5Vm1
36,q0UdaSj_PtC2f_SuDsSHIsWPc23zWVffoGg2ndhxakZ_H3CB
37,1TAVjY7zGkagVw5xuamDOymKemrgKLZGGqOGGoVDM_osuVC1
38,7IcqsqsNVtileU_5_6PYLhPmuU0_MJwhuzHDrRSBsudUAf2Z
39,zDQrXpsIKTTZK37xw8oiowM49APjFG1RzzcZeN0fKpY2DH7w
40,lhiCHXxUUeNRaityiQ4Vw4jOWVpAMVwnobvoXj9QCzVAz4jM
41,oWJ4GfJ80O0cgrxZBBDIpsonF54_Pjhoo0xJfs8t6I7_NTh4
42,khFgzeGLdOK4NwTTM9j_EgMSXAwE2k_kaJaMtYecrGXPjPMp
43,TJaIs1Rj75xiFOyT-kf0dfbpAt1DQSSrd7CMVx1r982cldiA
44,sv-kOhUaobX4IcVs3uuiOfZ495sERcrhvRWbBKJrwJkqu91z
45,MPuSusd3L_MKzPnUjSEZvFplZvDk0xSSSIZvK5QxgvmZ-33_
46,qZ3TZI4nHjnp1pmaFBQnLH-2d9Tv-WG5ZR4A79KKcFHF_Kcz
47,ul6tHKUQgVxZ8CFEZ473VeyMwSxP8KxFW1amyX3UhPjWRSoP
48,7b1hGGUReTHhNZYYfwxQximkm6hnBPZ9P6uN6bchicWE3c3C
49,kuFQoIqp0Oo29NKHfyRZPti340DJaDknDzdsxcFAWskZyZSu
50,30av-R-umf52UgGUiAxnSzgSOUOGwrwxs8h93QAFG5ndUFWh
51,blnyXBzCuPYK47GJUFaKrAGmRgNI_fgLOx3oLISuwL_3PMRs
52,UF1KIH0DHCN_7T7cqABboZA5r46l6QhXSPaJCJyrwlBu2L_F
53,8CH8rwUKZX9L6IMk8las1CaTCj7HmEVImo1OkzseuYUlnC7k
54,9Au21HRFBYnbK-3A2bZ79FwEP-SrXnKWiQORELls8iVb42d8
55,CfJb9uujZEdDvxHbVNA6XSNAyJLN6q2xO43sSCUgjtCD-66p
56,KOsechsUgvo6pvr0PXfjTAznkshARScUlY-FbTtfKP4ZM2gf
57,lFMEYi6aZzSNKWijaYqJjRyxPDIcPAYHyUNPC57iSrCfOqkn
58,4tNFIL3ABVEtCktR9-bYX3LfHenW-SyNF7gAUwRHu0q4gnRN
59,KmnsjNvej8dFVnXTL7T6USScRo9GLaZ-ZPGh7Ecd-eHnoMrF
60,u3RQzfHeG3Ep8KTxTWLA-_-2gDiyDQaBXflsctrud83BG47X
61,UW_tYcul9-h3cqpMkcUbglFhxSeDb1PxxGbUj_eNNsxTtgBx
62,FxMfOJcj0Tay0ViGGJDwA_hzJ5emqDIVmupdfo-ggJQQuQv5
63,0Yay-g3_lUAQBKqSIMuGGmDJLtr5auvclxtfENcTmx-M4GaU
64,59ySZShPJhWN_lx3Q5NJtHLhtL2ZDYLFZ8jHP5ZA1k6v5cco
65,l8iWNZKPrNfviay3S2D4lQKV1DPzBPiE_cuU8XMdzGdKw3Lf
66,yOQAhG-MRUdhctObHVDVibESMkVD3wwcHnta0p0b18sAMaQt
67,Ny112c-rZPLwnp0MNOSOPKYA0SqNH__7PnSXw5u1Zn2WF1SQ
68,2ZL8tq4MeiVa_9KQ7tGovv7_06wpPfm_r2jeQWzZ5WD3hD1H
69,xH4-MFriy7Mi0LI21wzgpqRolCTzKb-jWMxOM2YqD48LPYFO
70,NuNO1YeD5davn6RASn1XUaToQ0_5ui9-ZnX2sR3OzOIrcRQq
71,jLObiCfr4o7rPVudg2LIWRlJ-wnsIKFimZQeKTZCdtDXDIHv
72,c9EikScwJcSSvTTviXVlc3xmszW0ILPyPGw53yanITwN4Jas
73,SyoLdLy2N8zeZyxS2M4hOqUw6bPdxzQcMPSQsqcoc9-L1Xr8
74,FvNtTV03R7plsQDtBtq0ZIqx_-cFgW1HUJNRewKbE4N7oYac
75,pfcTx0qwOO-h0_sVG3nrZY0xjNzA11ovc_QvI3QGuAAuZTLs
76,udZLBFPbh9sEMtBxBH-kAKuKCocOI1lXoGLngQDagmh6D2r_
77,BlrDlIFeYH2vEDrlApmFV9G-ifKhHaeD-Kc56_fH_pYmFRQW
78,b-lkVjp0Pm6YIPcO7RU78MdVXda9ekipN5vqIj0miRqWMjIE
79,KckWLskf-xFyNweu6sDqkuR0HW1tK1bZJVIoAog5PwKkecg0
80,XP2SgKfbU5e9vsunSVBxUvIsV9qvcM-G7tfNCYPhAdDzYOHW
81,FMWLdg-SrDjeAs2_fombo-toFRXIFquzcbPDp9lNjqYZLtGS
82,3M3zhCtCH3-cWdZC781VMSrBbFGoU6hmsFtC7SKvdrRK12Y0
83,nUVot3wg6jXfqy3soBFgEwRy2jhXz0f4UzZPE4SCgy8l7LO-
84,AM3jbORgo48TEoULYDoyzZhe1YGuBlldd8AXElph1FhPo_FW
85,2aBxdpr-UX4tZN5xzS2FyGYYWLxk8GD46jrBZBXQKHsa9nHA
86,flHjgvZjE7oTfwrpSIpEJGIj-jlfb1V2JnrF-hlwUAekvpVZ
87,oMNSUKwSj8z49ab2oUwLc0mkfjKFtNRFaHeVMHGSuRGKe_Vi
88,H5W9NgMywx0nIJRL-LrQEnE7-cX9T3cqRp-1F52heyDzm-E_
89,GPgwcAaV4n_9YVI1PdRbmLG-rBvhccLXQ7QIKWY4f1mRG_9p
90,QdgEPMyWHuY1JNTAC7ER_QKuH-uWIppIsSB7coSCfEAZ41U-
91,tSmF8mwXaNhLvP46HoURd17O7Wbu9WLcdQHhwvDlsjub6VO3
92,9QCNyKg--Cgxke7LuhhU7o7ddznPHegHPLKg3iXIbra_dxxh
93,bnAqQbtFD4PvY2VnrJ3-7xRyqVypJ-46YyBiyMV9HCjFtX_l
94,MycY9mtPmWhj8SZ865g2L0tFn2KuP8zC7hPyPZFt8vbl8FGI
95,X6F8xs3xL_uwsfjAeaoMDAb-cVseMKfsQKJeB2jfhPUHZ_OF
96,ZmBGXXfFZubKp1jkzB6Gp_A5H9R1cWoNzRIimyLE3EsIVuNo
97,5SUkbs4mfgEA86Wx8M31khauxWuy2AjqIU7bTjHaXMsdu5aS
98,PUP9hIcnX3mvnYyoVNAHgQpNgAawTZ8JcVd5jNkb4VvulkkZ
99,1dqvt2YMNU-DWlH9FBds7HCxxJ_byAnpd-rzrwPkUUSscDAM
100,wl0UZuWeYxMuFXSN-Td81FcptqqM88iltdjcIg_OVB9a-SAS
101,ZY4sYTTsSvnPuO9QRz02BpPcVAbIQN95QNGa4nksDVZKlH4x
102,S54sAiDOSN_op5hJYlOXPbVnrUkANVf0eda_6P35-QJUj27B
103,3ZWOTHoozmEZHqNgEH1WfGv88fk9fNP2M53tdZgBxXhC_k7M
104,026vQgwzgWFaYfVD3AtUNNfcGQnfuGrGPz20yILrleGCaUgu
105,VfPhuRBWla6Z8qavV7fOHQUn1sHp0l-uXzLlgsT9rfKJED3b
106,wKRhONDL1XqZinw-YcddYcTBS3TooDfNWI6FyY6_uWFmGqdA
107,DdamgYZ7MHHGTKm0xiObVPfZtAjbBfsffuVsVjsUsPP-LxCK
108,-SAy80LKcLsKfivGHt5Vi8PLKxmuhVBgNyGdRVkmk-TSw-1i
109,uLeM3v0oOeRndQbVuhrwGfSZtzgSg4euc4ck3QzN78hnwNqe
110,LRsw1mwvnx4nzayfK_phfmCFWAoNWB7cOLQ5FNc4LK2gCaje
111,Ot8NpUuD56OU8X4yl311WEJy4uAEBYKntU0C2JFlLYN9V9lA
112,X1M3PpX-EyRgmf8WD0Yr4yb5nKOGoa3dAD7Fv9OtQxHdrU1A
113,bNLvFSW50us9qM17t-2Z62tRJcNIfzQiXHYtCtqdUeTVuAzm
114,uuKrEFJB0N2MIr5dagBomGmcqRwnKi0JKfIS2B_arSwbv5Zj
115,SgiV6kaY5B8YIzWMvNa2tuKSly-xT_c52gULGeYglCPdCmmL
116,Pakn9B-khOZCWH34NlxkPaAVe30QrDSAnFlDYnLV-YANjIJm
117,DhJHjTrsT5_-o38-0xc9FJt3KoRcKABLuZOXLfR-ZxRvj8gR
118,Y4fTLEUiU4LMJJFsFmCiPMyHQetLADJcQZoDgOoCnBqySaBI
119,aJUh3MV0uPaJwpoTZIuJJnzsOB54gY1cnZ-O-NZh-8naYwIW
120,ZlBegCD0390B0ft0ZkUp63Ab_LoWtyhHrxRcwwgPbkVbKoyB
121,GvCYu809AUuYe4yzxupCE5fQ-HUgLVYd9IJiGP2my2Q0cAZd
122,Xc47OgiYiS0Em91mI5HdCwiudzkmzknGWfnefeX1RztR5f_E
123,hQj_I8NGCJt1Q8xLnbnHAMHtwBng686qbxQDVhcDiJnOgFhn
124,aSJAqJ8_wiIINsIE1cywSjNP59mU8MGSaqE9iHDiEmkzbmpJ
125,jF7qYFzGmJGVREOhhOqXjMwzUvFoXTiMCmr8B6liuOW4wDgS
126,IJhQ6XfWczvG550qn83KSr62vLEgN1B4WJ6d2Y5St-WHB22b
127,W6njg8typ04LUKPFeXetz9yrHWapNwyUd1tPauGakiGugdH5
128,LBvY1Ph2EJ53P1GKtYCPHV-nn6v440OWokJDFLqtF3tHb7bD
129,_csiodYFhGXATrbY0pZMeOaaYK7dLN60VVzEHvT90-LDQspw
130,ecseUQ9-hgb5d4f5pGyF-4rXBrWMOT8ffckbapwYQoosJ7-S
131,7D_EXSa1OFfydCpXXtAT4viXZk5gsB2B0a8hj3ueLtTS7Dwd
132,6SfbrGi-nw47XkAoqda5Wi4skTxPVcKepDqxCocjA5pzSFpb
133,XooUywx2IfVhQALIzIKPB4PmgGzGNII7aBT_ndXZv7GjwnA0
134,l8oafytfROo_fgm_HdfFh5aMDmoksxRFor3gXxSdR_IeHqtU
135,F_rKJH86qQf5w4NEE9Z4Tm0NPzJ5nf_vfOdqEUKOJRqf_oe1
136,2b-0yrsZZVWe71coqJF0k_DtY-7X1SkOhhz-CzEoR9gsgccH
137,ME6Vl2uCrW2Yh15r8eVGjAITJLgLg71PJeYBGt-bHWhas_I2
138,8O1bz3oyeHx9Witpu6-vkJqw_54OvPrbCnNWCl-iyF2JtREu
139,L1ft5-UrarBcpLBh_H1ScATQlkqBKFS2zLwmsKw2nHI8x7L-
140,YI2N2QDvdLInHy2k4mgUP8u-Xg6XVSykmK9lYQo6c-UJi3gy
141,-sFX52KQV0V6CYTsqzTmCkF36htEiOo-fsc-vcKwPr2PeV8M
142,YakBe9c4Aug8tDFaKXfGqwdPmreypp6tnBve6uFX_6Yf-Yjd
143,pPXDnUWgq2rhkMWVhtdgn6shvDkNkrHiVUxZZyw-reILR-5C
144,yDVLitS_jKUpUF6p1uLuS0BZC1kjsX-vm9jYejE_APJ5Qjda
145,1sM4s64xqNvnOzY2cc9GrUHZJ8WQSsKFu-ebXZf35K-PdBOR
146,EZOTB0jM1B24_wDDZO7_WcfFtIVfVLPmCVQxFkP8Zq1YeBnT
147,4zrIFAM5Hq1ANE_DK6_pnpDsFswJeyi7uriw8a1mXwXmG4WE
148,zrKaMjmJUPRs4H3guTtOk8_LnKvDlBz4fBGBgnKP6h2z-157
149,EcuHAyYiJ8-NVJTy8RA-gzv2kWusRX_gPmWBgRXM527UJdte
150,R49XLwUH3RWErtiD-gmgkG1WilV84bxdWVCdUdLnBs3lOaqJ
151,9BO_groGbN3y-CSVhcLVgmdoh8IO29m05MrUrzdyjoQFAIZv
152,2rRQBgNMlhr0zxsi8XCbESV09IT7RJiUNQ6gYiqppfv8dxD-
153,8v-EzO8GBndwn0WMzhm8OeY9-i6VHA0og_J_LURVt0cnr-zN
154,HHHJqxJ3uuoiM29jqbX0ezHPqQtbqem0vClMGmYof02oIB6f
155,zOGAew5ibbTWtKnccErKXQWg4iANxQiDeqX7-2QjWOYdQBko
156,5u4HMD-pKPPrCpCm6l5m9XBZz3rk-01hb0U1GXgKIb7bNXKH
157,4LMSRJ_jMEYv8xiTeu695y8_XR6sLxACPOz-San_6ZSa1a12
158,Iw_R10gSjkSbTSRfWQ6yTZ9mv8NndJh2WJq2JYxlMTsJ_0st
159,Bf2kic1E4F6kcXX5KP1y6yEfRix5zfpjp6uJZtApXLQ5KtzL
160,8r_mdBYsbrTt10-pASdVt1ndVK9vAk-4Nzu0f27I9dRpKb3d
161,-hIy7CgDtoDx8DGSrTasehP2tAtJf7HlTKdNLIzlqDCzEegH
162,SUv1I_5-jPVVVGRdyxY0Ehsfk27ZIo5uiVUfS5fS1F3VxX4J
163,f6df16-pyZn4Hrk7MUxa8cf2ooXFfPGHb7nKz5BFMozOnlz4
