matchId,t1Dragons,t2Dragons,t1Rift,t2Rift,topGoldDiff,jgGoldDiff,midGoldDiff,adcGoldDiff,suppGoldDiff,t1TopTowerTaken,t1MidTowerTaken,t1BotTowerTaken,t2TopTowerTaken,t2MidTowerTaken,t2BotTowerTaken,gameLength,winningTeam,team1Top,team1Jg,team1Mid,team1Adc,team1Supp,team2Top,team2Jg,team2Mid,team2Adc,team2Supp
NA1_4236760315,0,1,0,0,-1229,1833,670,2684,1910,0,0,0,0,0,1,1339,100,Pantheon,XinZhao,Sylas,Kaisa,Soraka,Trundle,Warwick,Qiyana,Ezreal,Janna
NA1_4236665068,1,0,0,0,2246,2763,-615,419,1010,0,0,0,0,0,0,979,200,Gwen,Zac,Yone,Samira,Galio,Sett,Khazix,Akshan,Veigar,Lux
NA1_4259703109,0,1,0,0,-819,-242,-246,-825,107,0,0,0,0,0,0,1606,100,Mordekaiser,Zac,Yasuo,Jinx,Yuumi,Tryndamere,Khazix,Pyke,Caitlyn,Vex
NA1_4246986441,0,2,1,0,668,882,-1861,-907,258,0,0,0,0,0,0,1609,200,Riven,Ivern,Viktor,Caitlyn,Janna,Fiora,XinZhao,Ekko,Kaisa,Anivia
NA1_4236604366,2,0,0,1,-1964,-984,-1552,1138,574,1,0,0,0,0,0,1745,200,Fiora,JarvanIV,Corki,Lucian,Aatrox,Akali,Kayn,Kaisa,Caitlyn,Janna
NA1_4242943086,0,1,0,0,-2235,141,-1342,-50,-67,0,0,0,0,0,0,2232,100,Kayle,Viego,Leblanc,Kaisa,Nautilus,Teemo,Kayn,Vladimir,Twitch,Lulu
NA1_4236725545,0,2,0,1,-1773,-4304,-1142,-815,533,1,0,1,0,0,0,1581,200,Garen,Elise,Kaisa,Yasuo,Sejuani,Sett,Lillia,Syndra,Sylas,Taric
NA1_4252640502,0,2,0,1,-1704,2275,-324,-2285,-2322,0,0,1,0,0,0,1466,100,Veigar,Poppy,Yasuo,Zeri,Malphite,Karma,Kayn,Annie,KogMaw,Nidalee
NA1_4244101765,0,1,0,1,-2207,-44,-270,-431,-1591,1,0,0,0,0,0,2105,100,Sion,Viego,Kaisa,Vayne,Lulu,Camille,Kayn,Graves,Yasuo,Alistar
NA1_4243591301,0,1,0,0,-377,110,-38,-1164,-1059,1,0,0,0,0,0,1628,100,Gangplank,Shaco,Ekko,Jinx,Sona,Tryndamere,JarvanIV,Fizz,MissFortune,Xerath
NA1_4247975326,0,1,0,1,-443,1178,-1592,-524,184,0,0,0,0,0,0,1830,100,Lulu,LeeSin,Katarina,Kaisa,Leona,Fizz,Diana,Darius,Akshan,Thresh
NA1_4245057490,1,1,1,0,4091,1126,2435,-334,-26,0,0,0,1,2,0,1439,100,Warwick,Amumu,MissFortune,Jhin,Sona,Swain,Volibear,Heimerdinger,Zeri,Maokai
NA1_4237107725,1,0,0,0,166,-548,-150,576,1174,0,0,0,0,0,0,1667,100,Akali,Hecarim,Veigar,Draven,Senna,Skarner,Karthus,Malzahar,Ashe,Thresh
NA1_4240591203,1,1,1,0,331,2344,3982,1364,1747,0,0,0,0,2,1,1835,200,Tryndamere,Khazix,Ekko,Ezreal,Lux,Aatrox,Nunu,Vex,Caitlyn,Xerath
NA1_4256207891,0,1,1,0,2636,-28,-778,-1300,-334,0,0,0,0,0,0,1109,100,Trundle,RekSai,Anivia,Samira,Leblanc,Cassiopeia,Kindred,Katarina,Jhin,Lulu
NA1_4236123939,1,0,0,1,-116,-1280,-2439,1008,729,0,0,0,0,0,0,1793,100,Tryndamere,Khazix,Kaisa,Jhin,Janna,Kennen,Nocturne,Quinn,Ashe,Karma
NA1_4250822941,1,0,1,0,-750,239,1424,1073,363,0,0,0,0,0,0,1057,200,Singed,Qiyana,Kled,Ezreal,Lulu,Gangplank,Kindred,Anivia,Jhin,Karma
NA1_4259485364,1,0,1,0,1355,2600,836,-1900,12,0,0,0,1,0,0,1599,200,Aatrox,Poppy,Irelia,Jhin,Karma,Teemo,Brand,Ahri,Vayne,Malphite
NA1_4248051865,2,0,0,1,731,-949,345,3817,1026,0,0,0,0,1,1,2188,200,Aatrox,RekSai,Zed,Aphelios,Nautilus,Gnar,Khazix,Yone,Kaisa,Maokai
NA1_4236320566,0,2,0,1,-1026,-1312,-688,119,-142,0,1,0,0,0,0,1561,100,Sion,Vi,Yasuo,Jhin,Nami,Quinn,Kayn,Kayle,Lucian,Nautilus
NA1_4257136209,1,0,1,0,-1770,-853,145,-358,-533,0,0,0,0,0,0,1688,100,Jax,Viego,Ekko,Kaisa,Nautilus,Camille,Nocturne,Sylas,Samira,Lulu
NA1_4260340204,1,1,0,0,-864,-1922,-829,-75,226,0,1,0,0,0,0,1538,100,Shen,Graves,Zed,Ezreal,Lux,Volibear,Karthus,Orianna,Zeri,Renata
NA1_4242038924,1,1,0,1,-3038,-546,399,-84,-1342,1,0,0,0,0,0,1552,100,Sett,Kayn,Lux,Jinx,Soraka,Gnar,JarvanIV,Kaisa,Vayne,Karma
NA1_4245525023,2,0,1,0,2629,1719,-142,-447,417,0,0,0,2,0,0,2217,100,Teemo,Hecarim,Zed,Ezreal,Rell,Yone,Khazix,Akali,Jhin,Nami
NA1_4241405739,1,1,0,1,-2831,-504,-563,-145,585,1,1,0,0,0,0,1390,100,Kennen,MasterYi,Yasuo,Ezreal,Yuumi,DrMundo,Graves,Veigar,Jhin,FiddleSticks
NA1_4244930400,0,1,0,1,422,587,-1940,994,-360,0,1,0,0,0,0,2284,200,Sett,Warwick,Lissandra,Ashe,Amumu,Mordekaiser,Hecarim,Akali,MissFortune,Renata
NA1_4252769628,1,1,0,1,-2228,1897,241,-443,51,1,0,0,0,0,0,1764,200,Tryndamere,Evelynn,Yone,Jinx,Leona,Zed,Graves,Teemo,Jhin,Pyke
NA1_4258360692,1,1,0,0,-82,-253,1357,-1331,-1287,0,0,1,0,0,0,1659,200,Malphite,Shaco,Vex,Caitlyn,Lux,Kalista,Nunu,Anivia,Jinx,Zilean
NA1_4256455662,0,1,0,1,-1231,-1620,-620,-1983,-537,1,0,1,0,0,0,1653,100,Jayce,Udyr,Kayle,Vayne,Nami,Yorick,Vex,LeeSin,Jinx,Seraphine
NA1_4248453581,2,0,0,0,-133,933,1666,1012,-1840,0,0,0,0,0,0,1932,100,Gangplank,Khazix,TwistedFate,Ezreal,Shaco,Akshan,Ekko,Akali,Kaisa,Morgana
NA1_4258731611,1,0,0,1,1329,-2365,-865,1410,3123,0,0,0,1,0,1,1716,200,Camille,Warwick,Cassiopeia,Samira,Yuumi,Garen,Lillia,Lux,Ashe,Nautilus
NA1_4244513542,1,1,0,0,-2317,-1794,-1059,-720,741,0,0,0,0,0,0,1848,200,Urgot,Vi,Kaisa,Samira,Nautilus,Yone,Nocturne,Janna,Vayne,Zed
NA1_4248051007,1,1,1,0,-167,1863,2152,209,-834,0,0,0,1,0,0,1196,200,Kennen,Poppy,Akali,Tristana,Lulu,Kled,XinZhao,Neeko,Zeri,Sona
NA1_4254014253,0,1,1,0,-1508,366,403,1687,1729,0,0,0,0,0,0,1732,200,Swain,MasterYi,Galio,Ezreal,Brand,TahmKench,Kindred,Fizz,Ashe,Renata
NA1_4254353110,0,1,0,1,-354,536,902,-1888,591,0,0,0,0,1,0,1404,200,Kayle,Chogath,Lux,Ezreal,Senna,Illaoi,Hecarim,Lucian,Caitlyn,Seraphine
NA1_4252041869,1,0,0,1,1997,125,-797,572,944,0,0,0,1,0,0,1917,200,Shen,Trundle,Katarina,Caitlyn,Pyke,Singed,Graves,Irelia,Lucian,Lux
NA1_4235961433,1,0,1,0,1306,3021,326,-954,-174,0,0,0,1,0,0,1773,100,Viego,Warwick,Veigar,Jinx,Leona,Aatrox,XinZhao,Neeko,Aphelios,Lux
NA1_4245140405,2,0,1,0,-16,984,2165,84,52,1,0,0,0,1,0,2116,200,Yone,Udyr,Katarina,Jhin,Yuumi,Akshan,Diana,Qiyana,Ezreal,Thresh
NA1_4234841054,0,1,1,0,1259,-399,-657,-526,-1120,0,0,0,1,0,0,617,200,Ornn,MasterYi,Anivia,Jinx,Lux,Gangplank,Nocturne,Malzahar,Twitch,Pyke
NA1_4247803651,2,0,1,0,-862,1141,1408,-903,-982,0,0,0,0,0,0,2178,200,Urgot,Viego,Kaisa,Twitch,Blitzcrank,Yorick,MasterYi,Syndra,Jhin,Thresh
NA1_4235598062,1,0,1,0,-2380,1187,2089,3080,3079,1,0,0,0,0,1,1746,100,Urgot,Khazix,Lux,Vayne,Leona,Aatrox,XinZhao,Lissandra,Samira,Nautilus
NA1_4258313810,1,1,1,0,-749,595,437,-447,-472,0,0,0,0,0,0,1647,100,Irelia,Lillia,Kennen,MissFortune,Pyke,Sett,Zac,Yone,Samira,Leona
NA1_4246436011,0,1,1,0,544,-789,-1876,-1516,-2020,0,1,1,0,0,0,1893,200,Chogath,MasterYi,Leblanc,Ashe,Nami,Garen,XinZhao,Gangplank,Jinx,Senna
NA1_4257899878,1,1,0,1,-63,-794,1039,-1214,-1067,0,0,1,0,0,0,1541,100,Camille,Chogath,Ahri,MissFortune,Morgana,Vayne,Trundle,Neeko,Caitlyn,Twitch
NA1_4258398796,0,1,1,0,-336,1245,-1076,1916,719,0,0,0,0,0,0,1418,200,Samira,Shaco,Kayle,Zeri,Janna,Gnar,Hecarim,Gragas,Vayne,Lux
NA1_4241903168,1,0,0,0,-1165,-482,893,219,-373,0,0,0,0,0,0,1909,200,Zac,Trundle,Yasuo,Samira,Morgana,Garen,Viego,Syndra,KogMaw,Soraka
NA1_4258171135,1,0,0,1,-459,781,3145,-238,209,0,0,0,0,1,0,1931,100,Vladimir,Viego,Vex,Jinx,Braum,Jayce,Trundle,Orianna,Caitlyn,Alistar
NA1_4251366641,0,1,1,0,769,910,644,741,-458,0,0,0,1,0,0,1524,100,Teemo,RekSai,Vex,Tristana,Thresh,Darius,Olaf,Corki,Annie,Brand
NA1_4258280097,1,1,1,0,-1958,1323,-303,-788,-279,0,0,0,0,0,0,1500,200,Gragas,Nunu,Viktor,Draven,Soraka,Graves,Warwick,Lux,Xayah,Nami
NA1_4258904754,0,1,0,0,1082,1054,-374,177,1438,0,0,0,0,0,0,1989,100,Garen,MasterYi,Fizz,Jinx,Soraka,Renekton,Volibear,Yone,Jhin,Xerath
NA1_4257772826,1,0,1,0,1431,3363,2436,2433,1725,1,0,0,1,0,1,1652,200,Fiora,Kayn,Katarina,Seraphine,Senna,Malphite,Mordekaiser,Tryndamere,Xayah,Lux
NA1_4236146403,0,1,0,1,-1384,-2270,-2578,-1984,-700,0,1,1,0,0,0,1677,200,Leona,Shyvana,Lux,Vayne,Zilean,Yorick,Ekko,Qiyana,Caitlyn,Karma
NA1_4249590932,1,0,1,0,-1242,-674,70,-1042,-635,0,0,0,0,0,0,2033,200,Garen,Hecarim,Anivia,Zeri,Lux,Urgot,Shaco,Graves,Xayah,Morgana
NA1_4237618677,0,1,1,0,1820,918,-890,94,295,0,0,0,1,0,0,1818,200,Mordekaiser,Kayn,Veigar,Lucian,Pyke,Illaoi,Hecarim,Yasuo,Xerath,Velkoz
NA1_4256939472,1,0,1,0,-1036,2033,2808,1927,273,0,0,0,0,1,0,1977,100,Riven,LeeSin,Fizz,Jinx,Alistar,Camille,Graves,Syndra,Vayne,Blitzcrank
NA1_4238213925,0,2,1,0,154,1076,-167,-74,837,0,0,0,0,0,0,1734,200,Darius,Garen,Fizz,Zeri,Pyke,Irelia,Trundle,Veigar,Vayne,Karma
NA1_4251955657,2,0,0,1,-3465,134,1174,-842,-1500,2,0,1,0,0,0,1974,100,Teemo,Evelynn,Chogath,Vayne,Renata,Illaoi,MasterYi,Galio,Jinx,Morgana
NA1_4259933692,1,0,0,0,1719,644,369,150,-348,0,0,0,0,0,0,2306,100,Riven,MasterYi,Veigar,Caitlyn,Senna,Teemo,Shaco,Talon,Vayne,Soraka
NA1_4260883455,1,0,0,0,-179,-249,762,130,870,0,0,0,0,0,0,1718,100,Teemo,Nocturne,Thresh,Lucian,Zilean,Gnar,Kindred,Veigar,Samira,Morgana
NA1_4251566304,2,0,1,0,1330,-1271,-185,-1607,404,0,0,0,1,0,0,1413,200,Kayle,Shyvana,Lux,Caitlyn,Neeko,Illaoi,Hecarim,Syndra,Ezreal,Senna
NA1_4236927175,0,1,0,1,-267,-811,885,1092,552,0,0,0,0,0,0,1894,200,Sion,Lillia,Xerath,Jinx,Lulu,Illaoi,Kindred,Yone,Jhin,Sona
NA1_4256614367,0,2,0,1,-1396,-1428,648,-1267,-1295,0,1,0,0,0,0,1870,100,Aatrox,Diana,Yone,Jinx,Renata,Urgot,Lillia,Annie,Aphelios,Senna
NA1_4247173096,0,1,0,1,-3487,-2904,-1581,-985,-1385,1,1,0,0,0,0,195,100,Camille,Nocturne,Fizz,Kaisa,Lulu,Mordekaiser,Rumble,Xayah,Shaco,
NA1_4244800846,2,0,0,0,335,351,1460,1318,242,0,0,0,0,0,0,2299,100,Yorick,Nidalee,Akali,TahmKench,Senna,Sion,MasterYi,Vex,MissFortune,Sivir
NA1_4258533124,1,0,1,0,-436,1433,-202,-31,744,0,0,0,0,1,0,3161,100,Vladimir,Nocturne,Corki,Sivir,Nautilus,Heimerdinger,Lillia,Akali,Ezreal,Brand
NA1_4256445335,1,1,0,1,1124,-1094,280,-154,-3208,0,0,1,0,0,0,1631,100,Riven,Elise,Yone,Vayne,Pyke,Irelia,LeeSin,Sylas,Ezreal,Brand
NA1_4249058053,1,1,1,0,-2236,1578,2653,-519,1647,0,0,0,0,0,1,1941,200,Jayce,Warwick,Yone,Caitlyn,Lux,DrMundo,Trundle,Xerath,Zeri,Senna
NA1_4244984880,1,1,1,0,1024,-2781,64,3297,57,0,0,1,1,0,1,2193,100,Graves,Kayn,Malzahar,Jhin,Morgana,Sion,Aatrox,Kassadin,Jinx,Senna
NA1_4259175491,0,2,0,1,-1072,-1615,-3815,-265,-187,1,1,0,0,0,0,635,100,Sett,Diana,Yasuo,MissFortune,Soraka,Garen,Viego,Lux,Sivir,Nautilus
NA1_4253550533,1,1,1,0,-203,313,-1633,1862,1942,0,0,0,0,0,0,1645,100,MonkeyKing,Khazix,Ryze,Twitch,Blitzcrank,Corki,Graves,Zoe,Tristana,Xerath
NA1_4235795711,0,0,1,0,1176,1634,1002,314,178,0,0,0,1,0,0,1921,200,Garen,JarvanIV,Akali,Jhin,Sona,Kayle,Twitch,Galio,Vayne,Nami
NA1_4237545103,1,0,0,0,908,-783,200,429,79,0,0,0,0,0,0,1907,200,Sion,Olaf,Ekko,Caitlyn,Janna,Urgot,Camille,Orianna,Jhin,Zyra
NA1_4260431877,0,2,1,0,-3250,-139,-2832,-738,637,1,1,0,0,0,0,1489,200,Irelia,Sejuani,Orianna,Kaisa,Senna,Teemo,Graves,Leblanc,Vayne,Renata
NA1_4244884115,0,2,0,0,-1054,-1576,-840,-1708,-804,0,0,0,0,0,0,2040,200,Aatrox,Vi,Fizz,Zeri,Yuumi,Garen,Khazix,Katarina,Jinx,Nautilus
NA1_4234753421,1,0,1,0,-3273,-340,398,1166,-46,1,0,0,0,0,0,2394,200,DrMundo,Vi,Ahri,Vayne,Zilean,Quinn,Trundle,Corki,Jhin,Velkoz
NA1_4239186998,0,2,1,0,-1353,-1641,-1807,-1616,-2350,0,1,1,0,0,0,1910,100,Garen,Rengar,Katarina,Caitlyn,Nautilus,Volibear,Khazix,Veigar,Samira,Lulu
NA1_4257543566,0,0,1,0,-2964,-1275,-1801,2865,546,1,0,0,0,0,1,1750,100,Tryndamere,Kayn,Lissandra,Jinx,Kennen,Yone,Zac,Malzahar,Aphelios,Renata
NA1_4236507654,2,0,1,0,3479,1832,1086,-1026,694,0,0,0,1,0,0,1893,100,Yorick,Viego,Talon,Samira,Seraphine,Malphite,FiddleSticks,Syndra,Twitch,Lulu
NA1_4236493535,0,2,0,1,-1095,-546,-516,407,-1296,1,0,0,0,0,0,1770,100,Aatrox,Lillia,Galio,Samira,Zac,Garen,Ekko,Camille,MissFortune,TwistedFate
NA1_4241776612,2,0,0,0,1290,-824,-1108,1080,894,0,0,0,0,0,0,1452,100,Malphite,Nunu,Yasuo,Kaisa,Nautilus,Aatrox,Diana,Akali,Vayne,Pyke
NA1_4252709483,2,0,1,0,3016,1323,605,1160,2212,0,0,0,1,0,0,1631,200,Zac,Graves,Irelia,Sivir,Janna,Illaoi,Volibear,Zed,Jhin,Lux
NA1_4259679368,1,0,1,0,-895,-1318,-166,1121,1114,1,0,0,0,0,0,1955,200,Aatrox,Vi,Yone,Jhin,Renata,Sion,Khazix,Galio,Yasuo,Sejuani
NA1_4257745091,2,0,0,0,707,-1500,288,400,162,0,0,0,0,0,0,1750,100,DrMundo,Kaisa,Jax,Veigar,Maokai,Qiyana,Nasus,Jhin,Caitlyn,Nautilus
NA1_4254900318,2,0,0,0,1039,1294,-1584,2251,633,0,0,0,0,0,1,1486,200,Garen,Warwick,Yone,Sivir,Soraka,Fiora,XinZhao,Ahri,Vayne,Anivia
NA1_4249986004,1,1,0,0,1061,585,887,161,330,0,0,0,0,0,0,2703,100,Sion,Khazix,Anivia,Aphelios,Lux,Shen,Hecarim,Alistar,Zeri,Karma
NA1_4246554931,1,1,0,0,-1727,1453,-112,249,-610,0,0,0,0,0,0,1545,200,Chogath,Kayn,Yasuo,Jhin,Zilean,Mordekaiser,Graves,Vladimir,Jinx,Rakan
NA1_4250154876,0,1,1,0,-171,784,680,948,-56,0,0,0,0,0,0,2232,200,Fiora,Skarner,Malzahar,Caitlyn,Lulu,Tryndamere,Shaco,Vex,Heimerdinger,Blitzcrank
NA1_4256226977,0,2,1,0,-1515,1460,1775,1016,1166,0,0,0,0,1,0,1303,200,Fiora,Kayn,Veigar,Ezreal,Renata,Renekton,Nocturne,Fizz,Kaisa,Nautilus
NA1_4259653260,0,1,1,0,-849,-487,-1266,243,-4,0,0,0,0,0,0,1990,200,Yorick,Ekko,Kaisa,Caitlyn,Lux,Aatrox,Shaco,Zoe,Lucian,Nami
NA1_4256356846,0,1,1,0,-1756,-851,2154,-49,-431,0,0,0,0,0,0,1530,100,Malphite,Rammus,Orianna,Caitlyn,Lulu,Fiora,MasterYi,Ekko,Xayah,Shen
NA1_4235898093,0,0,1,0,1707,1038,-1185,600,-1259,0,0,0,1,0,0,1888,100,Ornn,Ivern,Fizz,Xayah,Lux,Sion,Zed,Vayne,MissFortune,Rell
NA1_4248417447,0,1,0,1,1258,-96,1203,583,960,0,0,1,0,0,0,1351,200,Yone,Mordekaiser,Amumu,Jhin,Soraka,Garen,Diana,Anivia,Jinx,Pyke
NA1_4258383640,2,0,0,0,2590,-1336,-2259,1953,600,0,0,0,1,0,1,1571,100,Darius,Shaco,Ahri,Vayne,Thresh,Aatrox,Zac,Lux,Jhin,Veigar
NA1_4244542599,0,2,1,0,675,1546,1875,55,-1077,0,0,0,0,0,0,1633,100,Darius,Lillia,Yone,Samira,Leona,Graves,LeeSin,Katarina,Jayce,Nami
NA1_4236079794,1,0,0,0,1450,490,-1342,-1646,199,0,0,0,0,0,0,2289,200,Garen,Ekko,Veigar,Jhin,Nautilus,Yasuo,Kayn,Velkoz,Vayne,Leona
NA1_4245798280,0,1,0,0,1385,-1963,4,-3558,-2134,0,0,1,0,0,0,2363,200,Volibear,MasterYi,Neeko,Jhin,Lux,Illaoi,Shyvana,Kassadin,Sivir,Zyra
NA1_4257473179,1,0,1,0,-2358,-758,1198,520,-149,1,0,0,0,0,0,1919,200,Graves,Warwick,Viktor,Jinx,Sona,Tryndamere,Shyvana,Lux,Caitlyn,Zilean
NA1_4242204726,0,1,1,0,2550,-4152,593,576,74,0,0,0,1,0,0,1824,100,Akshan,Kayn,Viktor,Twitch,Shen,Volibear,Diana,Sion,Zeri,Leona
NA1_4255778968,0,1,0,1,-2918,418,-680,-730,-172,2,0,0,0,0,0,1522,100,TahmKench,Shaco,Zoe,Ezreal,Zyra,Tryndamere,LeeSin,Ahri,MissFortune,Blitzcrank
NA1_4242617561,2,0,0,1,-1320,-600,-475,1573,683,0,0,0,0,0,0,1923,200,Graves,Hecarim,Vex,Ezreal,Sona,Mordekaiser,XinZhao,Yone,Caitlyn,Karma
NA1_4254672664,1,1,1,0,757,2013,-437,38,2058,0,0,0,1,0,0,1767,200,Sion,Nocturne,Seraphine,Ezreal,Karma,Teemo,Graves,Kayle,Jhin,Taliyah
NA1_4237331356,0,1,0,1,841,-2460,-1058,-289,342,0,1,0,0,0,0,2030,200,Garen,XinZhao,Ahri,Caitlyn,Lux,Sett,Zac,Galio,MissFortune,Sona
NA1_4238692011,1,1,1,0,-3326,379,-534,-327,-516,1,1,0,0,1,0,1885,200,Darius,Kindred,Cassiopeia,Tristana,Taric,Gangplank,XinZhao,Yasuo,Vex,Nautilus
NA1_4248021720,1,1,0,1,-3337,-1436,-1462,-592,-468,1,0,0,0,0,0,1654,100,Gangplank,Shyvana,Yasuo,Jhin,Velkoz,Fiora,Kayn,Kassadin,Samira,Thresh
NA1_4242121259,1,0,0,1,-1099,-958,-2550,521,727,0,2,0,0,0,0,1324,200,Darius,Volibear,Syndra,Zeri,Yuumi,Sett,Diana,Akshan,Xayah,Maokai
NA1_4260676157,0,1,1,0,-341,-1124,2339,729,815,0,0,0,0,0,1,2614,100,Sett,Rammus,Akshan,Ziggs,Viktor,Renekton,Amumu,Akali,Jhin,Seraphine
NA1_4260866486,1,0,0,0,-97,-962,332,1456,-215,0,0,0,0,0,0,1873,200,Darius,Trundle,Vex,Kaisa,Brand,Illaoi,Kindred,Kled,Veigar,Bard
NA1_4248593741,0,2,1,0,-2503,-968,764,709,543,0,0,0,0,0,1,665,200,Aatrox,JarvanIV,Xerath,Jinx,Renata,Shen,Viego,Akshan,Caitlyn,Morgana
NA1_4236984203,0,1,1,0,419,-523,-1281,1313,394,0,0,0,0,0,0,1843,200,Pantheon,Hecarim,Irelia,Kalista,Lux,Yorick,Shaco,Leblanc,Caitlyn,Pyke
NA1_4259428613,1,0,1,0,-211,-131,1940,602,568,0,0,0,0,1,0,721,100,Singed,Diana,Yasuo,Varus,Rakan,Gragas,Kayn,Orianna,Jinx,Karma
NA1_4241704995,1,1,1,0,2027,1507,1189,363,-77,0,0,0,0,0,0,2278,200,Fiora,Diana,Vex,Caitlyn,Lulu,Tryndamere,Amumu,Veigar,MissFortune,Janna
NA1_4238875141,0,1,0,0,-1783,-2482,228,-3782,-2320,1,0,1,0,0,0,2251,200,Urgot,Shaco,TwistedFate,Ezreal,Xerath,Illaoi,LeeSin,Lux,Zeri,Vex
NA1_4241411772,0,1,0,0,138,-1024,-1374,-2413,-1247,0,0,1,0,0,0,1764,100,Aatrox,JarvanIV,Cassiopeia,Twitch,Alistar,Sett,Kindred,Qiyana,Jhin,Veigar
NA1_4242830749,0,2,0,1,640,-540,-1130,-299,-746,0,0,0,0,0,0,1362,100,Yorick,Graves,Irelia,Vayne,Pyke,Ornn,MonkeyKing,Yone,Jhin,Lulu
NA1_4242993402,1,0,0,1,2531,283,1968,-1173,-986,0,0,0,1,0,0,1027,100,Garen,Hecarim,Kassadin,Ezreal,Senna,MasterYi,Elise,Qiyana,Jhin,Xerath
NA1_4255495488,1,0,0,0,757,-1135,-20,1949,1007,0,0,0,0,0,0,1331,100,Pantheon,Vi,Veigar,Caitlyn,Pyke,LeeSin,MasterYi,Ahri,Twitch,Lux
NA1_4244633655,2,0,1,0,3734,2021,1769,1194,702,0,0,0,1,1,0,1776,100,Tryndamere,Hecarim,Orianna,MissFortune,Anivia,Shyvana,Zac,Akali,Ezreal,Soraka
NA1_4248567498,0,1,1,0,2673,538,-105,-1558,-1760,0,0,0,1,0,0,1410,100,Rell,Hecarim,Malzahar,Maokai,Yuumi,Volibear,Viego,Lissandra,Lucian,Braum
NA1_4238699946,0,1,0,1,-219,-1595,-867,1034,429,0,1,0,0,0,1,1254,200,Garen,Kindred,Yone,Kaisa,Vex,Teemo,Talon,Galio,Sivir,Lulu
NA1_4257786259,0,1,0,0,1067,-949,83,-326,-34,0,0,0,0,0,0,1876,200,Yorick,Khazix,Qiyana,MissFortune,Nautilus,Fizz,Hecarim,Talon,Zeri,Soraka
NA1_4255621103,0,0,0,0,2328,-156,1020,-4884,-1365,0,0,1,1,0,0,1954,100,Kayle,MasterYi,Galio,Jinx,Alistar,Rumble,Kayn,Anivia,Caitlyn,Leona
NA1_4255264544,1,0,1,0,1707,-455,1541,296,-43,0,0,0,0,1,0,1963,100,Shen,Kindred,Fizz,Tristana,Leona,Mordekaiser,Graves,Malzahar,Lucian,Rell
NA1_4242504442,0,1,0,1,-1358,6,-899,324,105,1,0,0,0,0,1,1361,200,Sion,Yone,Veigar,Kindred,Leona,Nasus,Ekko,Ahri,Varus,Yuumi
NA1_4260740357,1,1,1,0,1507,-1905,-2561,-807,-1503,0,0,1,0,0,0,1547,100,Jax,Kayn,Sion,Kaisa,Zyra,Olaf,Zac,Irelia,Ashe,FiddleSticks
NA1_4251051097,0,1,1,0,981,261,827,-3926,-475,1,0,1,0,1,0,1733,200,Quinn,Taliyah,Galio,Zeri,Lux,Fiora,Diana,Kaisa,Akshan,Lulu
NA1_4250734984,2,0,0,1,-2123,-613,-202,2278,993,1,0,0,0,0,0,938,100,Teemo,LeeSin,Yasuo,Ezreal,Renata,Illaoi,Graves,Diana,Kaisa,Karma
NA1_4236455269,0,1,0,1,-1095,15,-1514,29,758,0,0,0,0,0,0,1545,100,Yone,Mordekaiser,Ahri,Jhin,Morgana,Sett,Zed,Leblanc,Ezreal,Lulu
NA1_4252761079,1,0,0,1,1648,279,720,-223,-91,0,0,0,1,0,0,1219,100,Volibear,Udyr,Brand,Caitlyn,Soraka,Zac,Viego,Yasuo,Vayne,Nautilus
NA1_4249584281,1,1,1,0,-975,1338,624,-451,1343,0,0,0,0,0,0,1293,100,Nasus,Trundle,Yone,Ziggs,Pantheon,Garen,FiddleSticks,Diana,MissFortune,Lux
NA1_4236442126,0,2,0,1,706,1826,-1692,-2871,-1834,0,0,0,0,0,0,1802,100,Nasus,FiddleSticks,Veigar,Kaisa,Nautilus,Aatrox,Hecarim,Leblanc,TwistedFate,Pyke
NA1_4244874990,1,1,0,1,-1575,-591,-1178,-1225,870,0,0,0,0,0,0,1629,100,Heimerdinger,MasterYi,Veigar,Jhin,Ashe,Riven,Kayn,Kaisa,Jinx,Karma
NA1_4255907966,0,0,1,0,1161,-1591,749,100,684,0,1,0,0,1,1,1140,100,Trundle,Volibear,Zeri,Veigar,Ashe,Malphite,Vi,Yasuo,Jhin,Karma
NA1_4242275895,1,1,0,0,481,688,-2268,-459,-170,0,0,0,0,0,0,1216,200,Riven,Kayn,Ahri,Kaisa,Nautilus,Renekton,Shyvana,Yone,Samira,Shaco
NA1_4255688358,0,1,1,0,2909,485,-2062,-249,-1498,0,0,0,1,0,0,1507,100,Kayle,Volibear,Sion,Jinx,Senna,Teemo,Vi,Veigar,Jhin,Yuumi
NA1_4249130483,2,0,0,1,-95,594,388,-398,-562,0,0,0,0,0,0,2546,200,Akali,Ekko,JarvanIV,Jhin,Pyke,Sett,Gragas,Yasuo,Kaisa,Blitzcrank
NA1_4237400779,1,0,0,1,-1405,647,-1000,694,-572,0,1,0,0,0,0,2063,100,Veigar,LeeSin,Yasuo,Jinx,Leona,Shen,Kayn,Sylas,Jhin,Brand
NA1_4254431733,1,0,0,1,-846,283,95,-720,-845,0,0,0,0,0,0,1609,100,Kayle,Hecarim,Vex,Jinx,Yuumi,Mordekaiser,JarvanIV,Xerath,Zeri,Lux
NA1_4256361666,0,1,0,1,-1779,-3105,351,-803,-953,0,1,0,0,0,0,1776,100,Teemo,Lillia,Yone,Ezreal,Nautilus,Yorick,Nocturne,Veigar,Caitlyn,Brand
